login;client;account_id;first_deposit_id
3873267;37065;3053466697;35998452
3873279;59254;3053554622;36112242
3873285;58947;3053597355;35971361
3873291;86037;3053720855;35972391
3873294;90569;3053729393;36872787
3873303;17731;3054342196;35988612
3873312;30625;3054492575;35990006
3873315;68367;3054511573;35991928
3873321;1110;3054553317;36003973
3873327;10804;3055077848;36048152
3873330;392;3055141124;36543675
3873336;25103;3055183090;35999789
3873345;33215;3055477051;36137691
3873354;80353;3055572651;36264542
3873357;15474;3055573099;36293150
3873375;55432;3056174167;36063467
3873378;5759;3056253236;36089331
3873381;2616;3056264525;36063293
3873387;36627;3056275724;36215872
3873390;47096;3056284492;36206899
3873393;79548;3056584603;36021941
3873396;76883;3056609507;36021947
3873402;96775;3056623023;36131666
3873405;58526;3056632329;36047750
3873411;9961;3056645695;36047650
3873426;37065;3057021129;36056407
3873429;30667;3057034572;36029772
3873435;24027;3057038424;36027799
3873441;8617;3057040041;36027239
3873450;57869;3057040658;36046585
3873453;41879;3057045057;36054618
3873459;89157;3057049883;36153654
3873468;20839;3057078481;36154560
3873474;70850;3057139686;36296482
3873483;78898;3057168026;36498763
3873495;11494;3057195184;36120187
3873522;79830;#N/A;36920833
3873531;27664;3058060744;36057847
3873540;12846;3058170688;36543693
3873549;66059;3058480280;36121964
3873552;57618;3058786136;36062301
3873555;18405;3058804826;36068346
3873558;76223;3058834006;36113316
3873564;10262;3058863618;36069308
3873576;11818;3058906741;37360550
3873582;15904;3058909480;36631339
3873585;40327;3058911242;37397574
3873597;31603;3058922929;36070332
3873600;31603;3058923086;36069625
3873603;11109;3058932845;36221701
3873606;47194;3058935417;36068785
3873609;29627;3058947018;36075041
3873636;18076;3059903663;36121864
3873639;5824;3059910845;36491561
3873645;58695;3059930078;36082116
3873648;13741;3059977367;36083514
3873663;82095;3060098270;36105422
3873666;19590;3060132845;36110665
3873681;79534;3060770036;36133796
3873687;24234;3060793842;36171480
3873693;18076;3060834136;36111366
3873696;47194;3060905500;36109008
3873699;98851;3060918498;36122079
3873702;38220;3060947200;36102594
3873705;59514;3060993078;36168711
3873720;37065;3061590998;36117255
3873723;23471;3061615639;36300596
3873732;86479;3061729783;36113581
3873750;25753;3061949389;36155485
3873753;827;3061976111;36109027
3873759;13236;3062154503;36113078
3873762;39410;3062160592;36115832
3873765;23929;3062177332;36137494
3873768;32669;3062183962;36394927
3873771;93457;3062184755;36754297
3873786;58384;3062268308;36231144
3873789;36036;3062309955;36195991
3873792;5980;3062357447;36286202
3873798;98280;3062521395;36124832
3873804;12506;3063279203;36334788
3873810;30563;3063355257;36123217
3873813;52207;3063357609;36145372
3873819;51184;3063510920;36128857
3873822;78155;3063516582;36183560
3873828;52962;3063542613;37504681
3873837;37065;3064386676;36152537
3873840;58898;3064466169;36247221
3873846;64837;3064704095;36169871
3873849;53886;3064718754;36731229
3873852;21672;3064882740;36282264
3873858;47194;3065053939;36143079
3873867;84756;3065623373;36153973
3873870;23100;3065646406;36153067
3873873;18242;3065673586;36150326
3873876;74562;3065718933;36183272
3873879;52207;3065719237;36412718
3873882;11431;3065745428;36168565
3873885;10175;3065760517;36845474
3873906;57618;3065804561;36147858
3873912;95407;3065830434;36154192
3873921;30125;3065854876;36149688
3873927;18641;3065930802;36238297
3873957;40803;3066454491;36292925
3873960;16013;3066458409;36845848
3873963;5278;3066477714;36875637
3873972;68005;3066501019;36158316
3873981;86838;3066529418;36283549
3873987;76167;3066554854;36585085
3874005;24884;3066677284;36156683
3874008;98046;3066690703;37030753
3874020;34139;3067114527;36169565
3874023;1677;3067133219;36181977
3874035;95589;3067629766;36158317
3874038;22160;3067668572;36181099
3874056;11856;3067710336;36206157
3874059;45407;3067711704;36159763
3874068;47177;3067722804;36187309
3874071;98098;3067722814;36183476
3874089;31213;3067828423;36314127
3874101;73416;3067867566;36186790
3874104;44936;3067871400;36220567
3874107;88074;3067871718;36165271
3874110;85484;3068261154;36182420
3874125;93040;3068426440;36506390
3874134;39117;3068442692;36171128
3874143;76993;3068511054;36255774
3874155;728;3068763032;36547008
3874164;79900;3069308026;36186035
3874185;50939;3069446162;36205794
3874188;83398;3069486729;36193898
3874209;1677;3069998901;36195276
3874215;49133;3070050197;36214495
3874221;78728;3070115226;36223774
3874224;85332;3070116098;36197022
3874227;4965;3070139242;36205735
3874248;44300;3070327955;37094760
3874275;60908;3070467949;36403153
3874284;67862;3070955667;36225137
3874323;77910;3071145986;36207522
3874326;50029;3071146553;36335734
3874347;50404;3071241683;36223378
3874353;22429;3071254797;36297655
3874356;10159;3071272692;36785012
3874362;42245;3071283186;37225061
3874392;13356;#N/A;36214499
3874401;43320;3072228049;36214507
3874410;53972;3072349427;36214508
3874413;21168;3072385778;36319086
3874419;52822;3072416529;36238176
3874428;97798;3072702386;36245957
3874434;45643;3072738418;36217425
3874437;89276;3072763631;36295259
3874440;20475;3072766360;36404540
3874446;13412;3072772269;36318177
3874449;14098;3072782128;36463706
3874452;30485;3072837460;36846104
3874455;42536;3072870338;36671182
3874458;94536;3072878046;37441375
3874473;47243;3073000943;36436548
3874479;1482;3073040275;36416643
3874491;95589;3073237352;36536752
3874503;69888;3073844337;36226510
3874521;57917;3074612249;36243364
3874551;15288;3075014270;36411859
3874557;94639;3075069783;36239663
3874584;66647;3075676473;36665867
3874590;11431;3075682380;36318688
3874608;76986;3075802502;36266170
3874620;80025;3075938044;36249950
3874626;16126;3076462645;36253398
3874632;59254;3076548975;36259532
3874644;51871;3076708100;36303416
3874647;51476;3076747003;36605711
3874662;38220;3076874282;36299730
3874674;69641;3077022317;36655989
3874680;8120;3077570251;36302125
3874683;53762;3077655855;36264479
3874695;3136;3078236443;36399817
3874704;24265;3078481218;36319769
3874716;67281;3078512618;36638759
3874719;11410;3078526398;36309268
3874722;75642;3078536957;36844930
3874725;48248;3078565082;36282211
3874737;75166;3078596068;36420033
3874740;46319;3078623463;36609129
3874746;47138;3078719076;36583276
3874749;37688;3078728701;36275307
3874761;53786;3079320552;36273448
3874776;72387;3079488251;36410075
3874779;41482;3079491083;36372306
3874788;98189;3079588758;36284042
3874794;52683;3079746958;36298492
3874797;1165;3080093227;36283372
3874800;67028;3080175050;36346653
3874818;86305;3080293254;36405100
3874821;87386;3080297034;36417408
3874824;59878;3080298405;36554092
3874866;57914;3080562158;36288065
3874881;42385;3081156539;36946248
3874914;37490;3081339224;36320762
3874920;54895;3081423077;36323641
3874926;53116;3081487369;36303807
3874935;39494;3081866429;36302001
3874938;53430;3082008690;36312646
3874944;40833;3082033169;36717019
3874947;63882;3082036705;36347969
3874950;6006;3082038238;36725511
3874959;60424;3082231823;36535920
3875001;28921;3083142963;36523935
3875004;29441;3083143023;36309288
3875010;44772;3083160850;36320447
3875025;63446;3083504837;36378406
3875043;50081;3083678101;36374449
3875067;42716;3084229244;36325480
3875070;72774;3084249477;37487551
3875073;92713;3084256211;36897127
3875076;14084;3084269348;36327245
3875079;18375;3084271441;36356158
3875106;47128;3084506242;37061239
3875109;93149;3084511920;36333836
3875115;87854;3085002108;36558422
3875118;32214;3085055968;36333470
3875121;57618;3085129896;36334690
3875124;54383;3085151171;36568724
3875133;26806;3085178987;37066772
3875142;72264;3085203797;37199504
3875145;84042;3085206547;36396818
3875178;13818;3085524020;36346080
3875187;70483;3086132609;36346274
3875196;44583;3086147593;36886842
3875199;50981;3086157951;36546877
3875202;20405;3086174691;36346506
3875211;55473;3086208079;36411882
3875232;29421;3086264910;36371476
3875250;89157;3086320913;36362419
3875256;98686;3086323109;36355792
3875265;41223;3086404657;
3875268;69936;3086412671;36462032
3875286;63882;3086990968;36357957
3875289;63882;3086991499;36357884
3875292;24647;3087000870;36377746
3875301;55473;3087028656;36418441
3875307;13818;3087070589;36362515
3875310;55473;3087153940;36418440
3875313;47971;3087192395;36362514
3875319;78329;3087236692;36377218
3875331;84133;3087680793;36544782
3875334;98384;3087684979;36614298
3875337;84133;3087690484;36544783
3875340;38234;3087701021;36457037
3875346;64526;3087717614;36567183
3875352;36231;3087719790;36655384
3875358;32045;3087722582;36362996
3875364;97650;3087982942;36377154
3875376;91507;3088077529;36364235
3875379;64081;3088178827;36369720
3875385;58981;3088204166;36843647
3875388;7607;3088205310;36373930
3875391;23569;3088252713;36601082
3875394;44486;3088289652;36514728
3875400;68551;3088407609;36418434
3875406;49608;3088490372;36791077
3875415;22932;3088982442;36592448
3875418;65915;3089033098;36374936
3875424;3526;3089064065;36394937
3875448;10556;3089134522;36377813
3875469;18445;3089847591;36415736
3875472;92170;3089854477;36404833
3875481;13830;3089874289;37664581
3875484;86037;3089874977;36387958
3875493;89882;3089939939;36791247
3875496;78722;3089944019;36406774
3875499;784;3089971576;36392631
3875511;11142;3090093814;36393029
3875514;31695;3090617582;36710277
3875517;22841;3090661313;36428349
3875520;15253;3090766860;36437900
3875535;16242;3090959888;36498473
3875541;8281;3091307159;37198293
3875550;32415;3091479663;36415108
3875553;32415;3091487851;36415113
3875556;32415;3091487911;36415118
3875565;70434;3091574787;36406471
3875568;70434;3091579946;36409399
3875571;10374;3091580195;36423037
3875574;86372;3091787499;36411363
3875595;5824;3092475654;36411860
3875601;80109;3092500796;36441553
3875607;19929;3092536809;36414496
3875610;97331;3092537589;37185800
3875622;86996;3092679870;36417210
3875637;89882;3092714606;36455466
3875640;89882;3092720949;37600889
3875643;89882;3092721164;37601005
3875646;1617;3092816613;36438178
3875649;19726;3092840739;36418795
3875652;93821;3092852807;36423340
3875655;70434;3092904485;36457595
3875664;29081;3093128679;36662405
3875667;44331;3093196733;36464917
3875673;44331;3093198714;36439996
3875682;14839;3093216650;36429786
3875694;92170;3093256024;36631201
3875703;54922;3093328022;36424236
3875709;85008;3093367117;36432499
3875712;56966;3093436477;36447662
3875721;7501;3094079864;36462689
3875736;57057;3094233308;36433938
3875742;39545;3094407178;36496107
3875751;73892;3094931824;36925736
3875757;17524;3095070237;36443067
3875763;11284;3095124834;36455139
3875766;1521;3095619548;36551169
3875769;36778;3095624869;36447817
3875772;49735;3095636677;36453308
3875793;97812;3095702576;36455599
3875805;78078;3096288994;36496072
3875808;90793;3096330569;36453294
3875820;11431;3096446263;36462184
3875826;71159;3096590065;37478818
3875832;13867;3096669213;36458272
3875841;95343;3096712471;36476265
3875844;90298;3096742924;36502756
3875850;26460;3096894557;36455290
3875859;72373;3096926674;36455990
3875862;78988;3096930008;36471126
3875880;27716;3097789813;36462579
3875886;80560;3097836707;36506435
3875898;94996;3098314355;36524664
3875901;76223;3098711375;36471691
3875907;65984;3098725157;36518403
3875910;70564;3098725615;36523744
3875919;32389;3098903218;36490590
3875922;31002;3098903297;36480749
3875925;98224;3099015813;36478230
3875931;59966;3099538661;36479984
3875937;27716;3099578308;36483342
3875949;79469;3099653799;36509828
3875973;47096;3100712743;36590016
3875982;88474;3101336893;36565176
3875991;6145;3101694801;36554060
3876000;49504;3101777140;36593291
3876003;70483;3101914066;36497720
3876006;46865;3101916831;36498662
3876009;45444;3101919782;36498417
3876015;56889;3101940570;36515010
3876021;92792;3101994781;36516595
3876024;11431;3102036859;36506242
3876045;92283;3102724833;36549381
3876054;89082;3102748897;36509280
3876060;35938;3102760735;36635960
3876075;16545;3102967550;36532718
3876084;56697;3103562915;36557119
3876087;59143;3103600460;36524695
3876102;67473;3104499029;36581973
3876108;12341;3104614660;36575952
3876111;51082;3104699386;36588649
3876114;19734;3105185217;36565637
3876120;54691;3105309849;36539158
3876123;5468;3105330626;36546158
3876138;43561;3105988507;36545337
3876141;20413;3106005011;36551564
3876144;78806;3106028150;36543695
3876147;74914;3106364225;36572897
3876153;93821;3106364227;36543740
3876177;14770;3106372001;36585076
3876180;79206;3106382605;36714102
3876186;66430;3106407845;36567129
3876192;38311;3106562744;36552441
3876207;91884;3106732773;36744265
3876213;83391;3106787800;36556244
3876216;90356;3107444409;36564898
3876222;31630;3107505776;36557735
3876225;94886;3107511356;36558555
3876231;5616;3108205728;36583387
3876234;98343;3108262981;36581348
3876237;93048;3108332064;37187169
3876243;5698;3108466650;36866982
3876246;73199;3108470712;36595098
3876261;66773;3109088232;36585281
3876270;30674;3109184206;37212459
3876282;16206;3109882180;36592758
3876285;80990;3109927941;36582710
3876294;16835;3109967288;36992112
3876300;9487;3109973735;36620277
3876309;43056;3110049455;36610255
3876366;60731;3110840130;36588689
3876369;10543;3111009685;37159706
3876372;26130;3111108559;36588700
3876387;65793;3111318784;36591339
3876390;80647;3111370554;36631302
3876393;21042;3111371031;36601765
3876402;31455;3111403158;36596624
3876408;43771;3111538092;36981722
3876411;74480;3111545945;36600559
3876420;69498;3112234638;36610912
3876462;17912;3113926964;36619449
3876468;18200;3114140745;36649059
3876471;33774;3114142995;36634788
3876474;76560;3114169890;36968063
3876483;93548;3114808123;36629944
3876489;84518;3114869892;36637004
3876492;87087;3114893353;36651419
3876495;154;3114897395;36630219
3876498;72163;3114925402;36631143
3876507;60697;3114990359;36632317
3876513;38857;3115576165;36902738
3876519;93072;3115642184;36845623
3876522;35522;3115649984;36635948
3876528;64337;3115699456;36677248
3876534;5824;3115836951;36635981
3876540;12116;3115869014;36635967
3876546;85449;3115930468;36635982
3876549;27916;3116078647;37061845
3876552;91917;3116078743;36643727
3876555;13169;3116080513;36638677
3876558;98193;3116082475;36640853
3876561;27055;3116089743;36640289
3876564;16910;3116095105;36639001
3876570;37037;3116117770;36747464
3876573;59540;3116133390;36646847
3876576;36316;3116143344;36646090
3876582;9829;3116185975;36655379
3876585;58898;3116302624;36678231
3876588;17811;3116361529;36671817
3876591;1666;3116870594;36648103
3876594;4648;3116895766;36646877
3876597;6587;3116950620;36984793
3876606;12851;3117206251;36653079
3876621;3524;3117916473;36778884
3876624;38997;3118181660;36665115
3876636;42029;3118818965;36698108
3876642;62782;3118851942;37305459
3876645;32928;3118857440;36695118
3876651;6129;3118957351;37168129
3876654;23457;3118960608;36676370
3876672;17888;3119685946;36673261
3876723;48464;3120447053;36678924
3876726;13489;3120600614;36767592
3876729;35609;3120623257;36711707
3876735;16793;3120799205;37151489
3876744;95589;3120842038;36981728
3876756;51786;3120912169;36706571
3876771;59904;3121004016;36692942
3876777;70434;3121111205;36684836
3876783;58961;3121695116;36776626
3876792;33663;3121723322;36688567
3876801;57928;3121843244;36818347
3876810;34775;3121926400;36702097
3876813;13728;3121978955;36710526
3876816;38311;3122559401;36701606
3876819;72825;3122559430;36705572
3876831;64890;3122600881;36854322
3876846;96733;3123305762;36709865
3876858;70811;3123487775;37223122
3876864;67028;3124079328;37342797
